id,label
27245,3
27246,9
27247,4
27248,6
27249,8
27250,9
27251,6
27252,8
27253,9
27254,7
27255,3
27256,9
27257,9
27258,6
27259,1
27260,4
27261,6
27262,6
27263,4
27264,9
27265,8
27266,7
27267,0
27268,1
27269,7
27270,7
27271,2
27272,1
27273,5
27274,8
27275,2
27276,6
27277,8
27278,7
27279,8
27280,7
27281,7
27282,6
27283,3
27284,9
27285,1
27286,2
27287,1
27288,5
27289,7
27290,2
27291,3
27292,9
27293,0
27294,0
27295,0
27296,3
27297,0
27298,5
27299,9
27300,8
27301,1
27302,4
27303,7
27304,3
27305,6
27306,5
27307,8
27308,8
27309,7
27310,5
27311,2
27312,8
27313,0
27314,2
27315,5
27316,4
27317,3
27318,8
27319,8
27320,7
27321,8
27322,3
27323,7
27324,4
27325,3
27326,7
27327,6
27328,6
27329,8
27330,8
27331,2
27332,3
27333,4
27334,4
27335,5
27336,2
27337,5
27338,4
27339,8
27340,2
27341,5
27342,9
27343,7
27344,5
27345,2
27346,9
27347,3
27348,4
27349,6
27350,9
27351,5
27352,2
27353,5
27354,2
27355,6
27356,8
27357,4
27358,0
27359,6
27360,9
27361,2
27362,5
27363,9
27364,3
27365,1
27366,3
27367,7
27368,0
27369,6
27370,8
27371,1
27372,3
27373,2
27374,5
27375,5
27376,3
27377,4
27378,8
27379,9
27380,1
27381,0
27382,7
27383,4
27384,4
27385,8
27386,7
27387,2
27388,1
27389,0
27390,3
27391,1
27392,0
27393,7
27394,1
27395,3
27396,4
27397,7
27398,4
27399,9
27400,8
27401,1
27402,5
27403,2
27404,7
27405,6
27406,5
27407,6
27408,1
27409,2
27410,1
27411,8
27412,1
27413,5
27414,8
27415,8
27416,9
27417,2
27418,8
27419,6
27420,5
27421,5
27422,4
27423,8
27424,3
27425,1
27426,0
27427,3
27428,5
27429,8
27430,5
27431,0
27432,7
27433,4
27434,6
27435,4
27436,7
27437,7
27438,2
27439,4
27440,1
27441,3
27442,5
27443,0
27444,4
27445,5
27446,2
27447,5
27448,1
27449,5
27450,9
27451,6
27452,8
27453,1
27454,3
27455,8
27456,3
27457,9
27458,2
27459,7
27460,9
27461,2
27462,9
27463,9
27464,5
27465,3
27466,8
27467,2
27468,1
27469,1
27470,7
27471,6
27472,0
27473,5
27474,8
27475,4
27476,3
27477,2
27478,1
27479,6
27480,8
27481,0
27482,5
27483,3
27484,0
27485,6
27486,2
27487,7
27488,5
27489,9
27490,9
27491,8
27492,9
27493,1
27494,4
27495,6
27496,3
27497,8
27498,7
27499,4
27500,8
27501,0
27502,6
27503,5
27504,7
27505,6
27506,0
27507,5
27508,0
27509,6
27510,1
27511,0
27512,1
27513,0
27514,9
27515,0
27516,7
27517,5
27518,7
27519,9
27520,9
27521,3
27522,6
27523,6
27524,1
27525,6
27526,3
27527,5
27528,0
27529,7
27530,6
27531,6
27532,5
27533,8
27534,1
27535,2
27536,7
27537,3
27538,9
27539,0
27540,8
27541,0
27542,1
27543,5
27544,3
27545,0
27546,3
27547,0
27548,1
27549,1
27550,3
27551,5
27552,4
27553,4
27554,7
27555,7
27556,6
27557,5
27558,5
27559,0
27560,7
27561,8
27562,1
27563,4
27564,6
27565,3
27566,6
27567,7
27568,2
27569,0
27570,2
27571,2
27572,9
27573,4
27574,4
27575,1
27576,9
27577,3
27578,2
27579,0
27580,5
27581,3
27582,1
27583,7
27584,2
27585,3
27586,3
27587,6
27588,4
27589,8
27590,4
27591,7
27592,9
27593,3
27594,3
27595,2
27596,4
27597,8
27598,0
27599,6
27600,5
27601,9
27602,7
27603,2
27604,1
27605,2
27606,3
27607,9
27608,3
27609,0
27610,8
27611,6
27612,0
27613,1
27614,2
27615,2
27616,3
27617,4
27618,6
27619,1
27620,2
27621,1
27622,7
27623,8
27624,2
27625,6
27626,5
27627,3
27628,7
27629,1
27630,4
27631,6
27632,3
27633,6
27634,0
27635,2
27636,9
27637,1
27638,8
27639,7
27640,5
27641,3
27642,3
27643,2
27644,7
27645,7
27646,7
27647,3
27648,2
27649,1
27650,4
27651,3
27652,8
27653,7
27654,5
27655,6
27656,9
27657,5
27658,8
27659,7
27660,2
27661,6
27662,6
27663,5
27664,5
27665,3
27666,4
27667,3
27668,4
27669,8
27670,9
27671,8
27672,7
27673,9
27674,0
27675,4
27676,6
27677,5
27678,6
27679,6
27680,2
27681,1
27682,4
27683,8
27684,7
27685,0
27686,7
27687,1
27688,7
27689,5
27690,2
27691,5
27692,1
27693,8
27694,3
27695,8
27696,3
27697,3
27698,9
27699,0
27700,6
27701,9
27702,3
27703,1
27704,7
27705,1
27706,2
27707,3
27708,8
27709,6
27710,9
27711,5
27712,4
27713,0
27714,0
27715,0
27716,1
27717,2
27718,8
27719,2
27720,5
27721,2
27722,7
27723,6
27724,8
27725,3
27726,3
27727,6
27728,9
27729,8
27730,2
27731,3
27732,7
27733,6
27734,1
27735,1
27736,7
27737,7
27738,4
27739,3
27740,2
27741,3
27742,3
27743,3
27744,3
27745,7
27746,7
27747,3
27748,8
27749,0
27750,7
27751,4
27752,4
27753,2
27754,0
27755,8
27756,4
27757,9
27758,5
27759,4
27760,0
27761,6
27762,5
27763,1
27764,8
27765,9
27766,4
27767,2
27768,0
27769,6
27770,0
27771,6
27772,4
27773,2
27774,1
27775,1
27776,7
27777,9
27778,6
27779,6
27780,0
27781,6
27782,4
27783,9
27784,8
27785,8
27786,9
27787,1
27788,7
27789,5
27790,8
27791,8
27792,7
27793,7
27794,6
27795,5
27796,6
27797,6
27798,2
27799,5
27800,8
27801,2
27802,4
27803,8
27804,7
27805,4
27806,1
27807,9
27808,9
27809,6
27810,7
27811,9
27812,7
27813,3
27814,2
27815,7
27816,2
27817,5
27818,5
27819,0
27820,9
27821,6
27822,3
27823,4
27824,9
27825,7
27826,5
27827,0
27828,6
27829,5
27830,7
27831,2
27832,6
27833,5
27834,2
27835,9
27836,6
27837,6
27838,7
27839,1
27840,6
27841,0
27842,6
27843,4
27844,8
27845,9
27846,4
27847,4
27848,0
27849,2
27850,0
27851,3
27852,4
27853,6
27854,9
27855,1
27856,6
27857,9
27858,8
27859,7
27860,4
27861,8
27862,5
27863,3
27864,8
27865,2
27866,0
27867,6
27868,5
27869,8
27870,2
27871,6
27872,6
27873,5
27874,4
27875,6
27876,2
27877,4
27878,6
27879,5
27880,6
27881,9
27882,4
27883,1
27884,4
27885,1
27886,9
27887,7
27888,0
27889,6
27890,2
27891,3
27892,4
27893,2
27894,2
27895,1
27896,8
27897,6
27898,4
27899,5
27900,2
27901,4
27902,6
27903,9
27904,2
27905,3
27906,6
27907,4
27908,4
27909,8
27910,8
27911,0
27912,5
27913,3
27914,9
27915,7
27916,6
27917,7
27918,7
27919,2
27920,3
27921,6
27922,1
27923,6
27924,8
27925,1
27926,8
27927,8
27928,5
27929,1
27930,6
27931,5
27932,9
27933,0
27934,1
27935,2
27936,9
27937,8
27938,8
27939,7
27940,9
27941,6
27942,4
27943,1
27944,8
27945,5
27946,7
27947,9
27948,2
27949,8
27950,9
27951,7
27952,1
27953,9
27954,3
27955,8
27956,8
27957,9
27958,2
27959,3
27960,6
27961,8
27962,9
27963,4
27964,3
27965,6
27966,0
27967,5
27968,8
27969,5
27970,8
27971,0
27972,9
27973,7
27974,2
27975,0
27976,1
27977,8
27978,9
27979,1
27980,7
27981,6
27982,6
27983,8
27984,8
27985,7
27986,4
27987,2
27988,3
27989,8
27990,2
27991,6
27992,6
27993,3
27994,9
27995,4
27996,1
27997,2
27998,1
27999,9
28000,6
28001,4
28002,1
28003,7
28004,4
28005,4
28006,5
28007,3
28008,7
28009,3
28010,1
28011,0
28012,2
28013,1
28014,6
28015,2
28016,3
28017,1
28018,8
28019,3
28020,6
28021,1
28022,5
28023,0
28024,0
28025,6
28026,1
28027,0
28028,0
28029,4
28030,5
28031,3
28032,1
28033,7
28034,6
28035,1
28036,9
28037,5
28038,6
28039,0
28040,7
28041,7
28042,1
28043,5
28044,6
28045,5
28046,7
28047,5
28048,8
28049,5
28050,4
28051,6
28052,2
28053,9
28054,5
28055,2
28056,4
28057,4
28058,0
28059,7
28060,0
28061,0
28062,0
28063,5
28064,7
28065,4
28066,7
28067,2
28068,8
28069,6
28070,4
28071,3
28072,0
28073,6
28074,7
28075,8
28076,8
28077,7
28078,9
28079,0
28080,3
28081,2
28082,5
28083,7
28084,3
28085,9
28086,9
28087,8
28088,6
28089,8
28090,0
28091,3
28092,9
28093,5
28094,1
28095,3
28096,9
28097,1
28098,3
28099,3
28100,1
28101,8
28102,4
28103,0
28104,7
28105,5
28106,0
28107,9
28108,1
28109,9
28110,4
28111,4
28112,5
28113,2
28114,0
28115,0
28116,4
28117,2
28118,1
28119,8
28120,7
28121,3
28122,2
28123,5
28124,1
28125,8
28126,5
28127,5
28128,5
28129,4
28130,5
28131,5
28132,4
28133,1
28134,5
28135,9
28136,5
28137,5
28138,2
28139,4
28140,7
28141,6
28142,5
28143,7
28144,8
28145,4
28146,6
28147,3
28148,7
28149,4
28150,9
28151,7
28152,2
28153,9
28154,7
28155,4
28156,8
28157,6
28158,9
28159,9
28160,9
28161,8
28162,5
28163,7
28164,7
28165,8
28166,7
28167,7
28168,2
28169,5
28170,5
28171,7
28172,2
28173,5
28174,3
28175,1
28176,1
28177,3
28178,2
28179,3
28180,4
28181,5
28182,6
28183,8
28184,0
28185,1
28186,9
28187,0
28188,6
28189,0
28190,6
28191,2
28192,8
28193,1
28194,8
28195,7
28196,6
28197,9
28198,2
28199,5
28200,7
28201,6
28202,3
28203,0
28204,5
28205,9
28206,6
28207,8
28208,2
28209,6
28210,2
28211,3
28212,0
28213,7
28214,8
28215,4
28216,5
28217,3
28218,4
28219,4
28220,5
28221,4
28222,5
28223,3
28224,2
28225,6
28226,8
28227,4
28228,2
28229,5
28230,5
28231,0
28232,9
28233,0
28234,6
28235,3
28236,2
28237,7
28238,0
28239,9
28240,6
28241,6
28242,3
28243,0
28244,5
28245,8
28246,9
28247,4
28248,0
28249,8
28250,2
28251,0
28252,9
28253,0
28254,4
28255,5
28256,1
28257,2
28258,4
28259,5
28260,3
28261,9
28262,0
28263,0
28264,6
28265,1
28266,8
28267,3
28268,7
28269,9
28270,7
28271,6
28272,0
28273,5
28274,6
28275,1
28276,2
28277,2
28278,2
28279,2
28280,1
28281,2
28282,1
28283,9
28284,9
28285,1
28286,6
28287,4
28288,0
28289,3
28290,9
28291,9
28292,4
28293,0
28294,9
28295,6
28296,5
28297,5
28298,1
28299,1
28300,5
28301,7
28302,1
28303,0
28304,0
28305,0
28306,3
28307,8
28308,9
28309,1
28310,7
28311,2
28312,7
28313,0
28314,4
28315,5
28316,9
28317,0
28318,9
28319,1
28320,8
28321,9
28322,3
28323,1
28324,8
28325,1
28326,4
28327,1
28328,7
28329,5
28330,2
28331,9
28332,9
28333,7
28334,3
28335,3
28336,7
28337,2
28338,5
28339,6
28340,4
28341,6
28342,2
28343,5
28344,2
28345,1
28346,6
28347,2
28348,9
28349,3
28350,0
28351,1
28352,0
28353,9
28354,5
28355,6
28356,6
28357,4
28358,0
28359,5
28360,0
28361,8
28362,5
28363,0
28364,7
28365,8
28366,5
28367,4
28368,2
28369,6
28370,3
28371,1
28372,4
28373,8
28374,0
28375,3
28376,6
28377,2
28378,2
28379,6
28380,2
28381,7
28382,0
28383,2
28384,8
28385,3
28386,8
28387,5
28388,2
28389,4
28390,4
28391,7
28392,0
28393,2
28394,2
28395,3
28396,9
28397,6
28398,0
28399,8
28400,2
28401,7
28402,5
28403,9
28404,1
28405,4
28406,2
28407,9
28408,4
28409,4
28410,4
28411,0
28412,7
28413,1
28414,1
28415,4
28416,9
28417,4
28418,4
28419,5
28420,2
28421,6
28422,2
28423,0
28424,1
28425,4
28426,9
28427,6
28428,6
28429,3
28430,5
28431,1
28432,6
28433,6
28434,5
28435,0
28436,0
28437,2
28438,8
28439,5
28440,9
28441,8
28442,8
28443,8
28444,7
28445,8
28446,0
28447,6
28448,4
28449,7
28450,2
28451,7
28452,2
28453,9
28454,7
28455,0
28456,3
28457,2
28458,6
28459,6
28460,3
28461,1
28462,9
28463,3
28464,0
28465,3
28466,4
28467,3
28468,1
28469,9
28470,7
28471,1
28472,5
28473,0
28474,6
28475,9
28476,2
28477,3
28478,2
28479,0
28480,8
28481,2
28482,0
28483,4
28484,8
28485,0
28486,8
28487,7
28488,5
28489,9
28490,6
28491,0
28492,0
28493,4
28494,1
28495,0
28496,6
28497,2
28498,2
28499,2
28500,7
28501,4
28502,7
28503,1
28504,1
28505,5
28506,3
28507,4
28508,9
28509,5
28510,7
28511,1
28512,9
28513,1
28514,3
28515,6
28516,9
28517,3
28518,7
28519,5
28520,7
28521,1
28522,2
28523,0
28524,0
28525,7
28526,5
28527,0
28528,1
28529,4
28530,8
28531,2
28532,8
28533,9
28534,4
28535,2
28536,4
28537,3
28538,5
28539,5
28540,7
28541,2
28542,4
28543,7
28544,4
28545,4
28546,4
28547,2
28548,8
28549,3
28550,5
28551,7
28552,7
28553,6
28554,6
28555,7
28556,6
28557,2
28558,4
28559,5
28560,6
28561,5
28562,7
28563,3
28564,6
28565,4
28566,3
28567,2
28568,9
28569,0
28570,1
28571,3
28572,4
28573,1
28574,0
28575,9
28576,7
28577,2
28578,6
28579,2
28580,0
28581,9
28582,3
28583,1
28584,4
28585,5
28586,8
28587,9
28588,8
28589,0
28590,9
28591,2
28592,7
28593,6
28594,5
28595,8
28596,3
28597,3
28598,7
28599,8
28600,3
28601,1
28602,9
28603,4
28604,1
28605,5
28606,3
28607,1
28608,3
28609,4
28610,0
28611,2
28612,5
28613,0
28614,5
28615,3
28616,2
28617,1
28618,7
28619,9
28620,5
28621,1
28622,1
28623,5
28624,6
28625,5
28626,3
28627,3
28628,8
28629,1
28630,7
28631,3
28632,4
28633,7
28634,2
28635,6
28636,4
28637,5
28638,8
28639,1
28640,4
28641,7
28642,8
28643,6
28644,2
28645,5
28646,9
28647,9
28648,6
28649,5
28650,7
28651,2
28652,0
28653,1
28654,6
28655,2
28656,9
28657,5
28658,1
28659,9
28660,9
28661,2
28662,2
28663,2
28664,3
28665,0
28666,8
28667,7
28668,4
28669,0
28670,0
28671,7
28672,6
28673,1
28674,3
28675,3
28676,3
28677,5
28678,1
28679,5
28680,9
28681,9
28682,4
28683,0
28684,6
28685,8
28686,8
28687,5
28688,7
28689,9
28690,7
28691,4
28692,0
28693,6
28694,7
28695,8
28696,3
28697,1
28698,5
28699,6
28700,5
28701,3
28702,6
28703,3
28704,1
28705,5
28706,5
28707,7
28708,2
28709,2
28710,6
28711,2
28712,3
28713,1
28714,5
28715,1
28716,4
28717,9
28718,6
28719,7
28720,7
28721,7
28722,0
28723,0
28724,7
28725,4
28726,3
28727,2
28728,3
28729,0
28730,7
28731,3
28732,3
28733,6
28734,6
28735,7
28736,6
28737,4
28738,5
28739,1
28740,2
28741,7
28742,6
28743,0
28744,8
28745,1
28746,5
28747,1
28748,6
28749,7
28750,4
28751,5
28752,6
28753,9
28754,9
28755,6
28756,4
28757,2
28758,3
28759,4
28760,4
28761,2
28762,7
28763,1
28764,3
28765,3
28766,3
28767,7
28768,6
28769,5
28770,4
28771,7
28772,8
28773,0
28774,7
28775,8
28776,7
28777,9
28778,8
28779,0
28780,8
28781,8
28782,7
28783,6
28784,0
28785,5
28786,9
28787,7
28788,0
28789,2
28790,4
28791,9
28792,4
28793,7
28794,6
28795,5
28796,0
28797,8
28798,2
28799,3
28800,9
28801,8
28802,1
28803,0
28804,9
28805,4
28806,8
28807,7
28808,7
28809,7
28810,7
28811,9
28812,7
28813,5
28814,5
28815,9
28816,5
28817,1
28818,1
28819,0
28820,7
28821,7
28822,2
28823,9
28824,9
28825,3
28826,1
28827,0
28828,9
28829,8
28830,6
28831,2
28832,0
28833,4
28834,2
28835,2
28836,8
28837,1
28838,3
28839,0
28840,6
28841,3
28842,6
28843,5
28844,3
28845,6
28846,3
28847,7
28848,8
28849,3
28850,8
28851,2
28852,5
28853,1
28854,8
28855,0
28856,3
28857,3
28858,1
28859,1
28860,8
28861,8
28862,7
28863,3
28864,3
28865,9
28866,0
28867,9
28868,4
28869,6
28870,9
28871,3
28872,3
28873,6
28874,2
28875,1
28876,2
28877,0
28878,0
28879,3
28880,5
28881,0
28882,7
28883,2
28884,8
28885,0
28886,5
28887,2
28888,3
28889,3
28890,3
28891,6
28892,1
28893,2
28894,9
28895,5
28896,7
28897,5
28898,2
28899,1
28900,5
28901,1
28902,9
28903,5
28904,2
28905,4
28906,7
28907,6
28908,8
28909,6
28910,2
28911,2
28912,5
28913,9
28914,3
28915,7
28916,9
28917,5
28918,6
28919,3
28920,8
28921,4
28922,3
28923,5
28924,0
28925,9
28926,0
28927,9
28928,7
28929,4
28930,5
28931,7
28932,5
28933,0
28934,1
28935,7
28936,7
28937,7
28938,6
28939,9
28940,8
28941,2
28942,0
28943,1
28944,8
28945,8
28946,6
28947,6
28948,7
28949,4
28950,1
28951,6
28952,7
28953,5
28954,0
28955,2
28956,6
28957,8
28958,3
28959,8
28960,2
28961,4
28962,4
28963,4
28964,7
28965,7
28966,3
28967,4
28968,1
28969,5
28970,2
28971,9
28972,3
28973,4
28974,4
28975,4
28976,4
28977,1
28978,4
28979,0
28980,7
28981,9
28982,2
28983,9
28984,8
28985,0
28986,3
28987,9
28988,5
28989,3
28990,2
28991,3
28992,5
28993,7
28994,2
28995,6
28996,9
28997,5
28998,0
28999,4
29000,4
29001,0
29002,7
29003,7
29004,3
29005,4
29006,8
29007,9
29008,0
29009,5
29010,8
29011,5
29012,6
29013,7
29014,1
29015,3
29016,7
29017,8
29018,5
29019,0
29020,3
29021,9
29022,0
29023,7
29024,7
29025,6
29026,8
29027,7
29028,3
29029,8
29030,9
29031,6
29032,0
29033,7
29034,7
29035,0
29036,3
29037,7
29038,7
29039,4
29040,1
29041,0
29042,5
29043,7
29044,1
29045,0
29046,8
29047,6
29048,4
29049,8
29050,3
29051,8
29052,0
29053,0
29054,7
29055,2
29056,7
29057,0
29058,4
29059,3
29060,5
29061,9
29062,3
29063,4
29064,8
29065,1
29066,0
29067,2
29068,3
29069,5
29070,7
29071,1
29072,2
29073,3
29074,0
29075,7
29076,5
29077,4
29078,6
29079,2
29080,3
29081,6
29082,8
29083,9
29084,1
29085,9
29086,9
29087,4
29088,2
29089,1
29090,7
29091,8
29092,4
29093,3
29094,8
29095,8
29096,1
29097,5
29098,2
29099,3
29100,0
29101,4
29102,2
29103,6
29104,9
29105,9
29106,4
29107,6
29108,4
29109,8
29110,9
29111,8
29112,1
29113,6
29114,2
29115,8
29116,9
29117,2
29118,1
29119,9
29120,8
29121,9
29122,0
29123,9
29124,8
29125,1
29126,0
29127,1
29128,1
29129,8
29130,1
29131,7
29132,0
29133,8
29134,9
29135,7
29136,9
29137,1
29138,6
29139,9
29140,7
29141,0
29142,5
29143,3
29144,7
29145,3
29146,9
29147,3
29148,4
29149,9
29150,4
29151,0
29152,6
29153,1
29154,3
29155,0
29156,3
29157,6
29158,0
29159,9
29160,1
29161,1
29162,3
29163,9
29164,8
29165,4
29166,2
29167,4
29168,4
29169,7
29170,1
29171,0
29172,9
29173,7
29174,5
29175,3
29176,4
29177,6
29178,7
29179,0
29180,3
29181,9
29182,6
29183,1
29184,8
29185,8
29186,7
29187,3
29188,1
29189,8
29190,1
29191,6
29192,2
29193,5
29194,6
29195,3
29196,7
29197,8
29198,0
29199,9
29200,7
29201,1
29202,3
29203,0
29204,8
29205,6
29206,7
29207,3
29208,6
29209,7
29210,1
29211,6
29212,9
29213,6
29214,8
29215,9
29216,4
29217,0
29218,2
29219,2
29220,3
29221,6
29222,6
29223,4
29224,3
29225,7
29226,9
29227,9
29228,4
29229,0
29230,6
29231,9
29232,8
29233,4
29234,5
29235,7
29236,0
29237,3
29238,6
29239,2
29240,1
29241,5
29242,9
29243,6
29244,5
29245,2
29246,1
29247,9
29248,4
29249,9
29250,9
29251,7
29252,0
29253,0
29254,0
29255,4
29256,4
29257,2
29258,8
29259,1
29260,2
29261,7
29262,1
29263,3
29264,0
29265,2
29266,0
29267,8
29268,3
29269,9
29270,2
29271,1
29272,1
29273,6
29274,5
29275,6
29276,7
29277,3
29278,6
29279,5
29280,3
29281,5
29282,2
29283,1
29284,0
29285,2
29286,5
29287,7
29288,3
29289,5
29290,2
29291,5
29292,3
29293,7
29294,0
29295,3
29296,1
29297,0
29298,7
29299,3
29300,4
29301,0
29302,4
29303,1
29304,5
29305,0
29306,5
29307,3
29308,7
29309,0
29310,1
29311,0
29312,2
29313,7
29314,0
29315,7
29316,5
29317,7
29318,5
29319,1
29320,4
29321,2
29322,6
29323,8
29324,7
29325,5
29326,6
29327,5
29328,0
29329,5
29330,1
29331,8
29332,8
29333,4
29334,1
29335,5
29336,9
29337,3
29338,9
29339,7
29340,6
29341,9
29342,7
29343,7
29344,9
29345,2
29346,5
29347,4
29348,6
29349,7
29350,7
29351,2
29352,1
29353,4
29354,0
29355,2
29356,1
29357,6
29358,5
29359,1
29360,9
29361,8
29362,1
29363,0
29364,4
29365,4
29366,4
29367,5
29368,2
29369,9
29370,3
29371,0
29372,5
29373,3
29374,3
29375,5
29376,1
29377,6
29378,1
29379,7
29380,1
29381,1
29382,5
29383,4
29384,9
29385,7
29386,2
29387,7
29388,5
29389,0
29390,5
29391,3
29392,5
29393,5
29394,7
29395,3
29396,0
29397,8
29398,2
29399,2
29400,0
29401,8
29402,9
29403,9
29404,0
29405,0
29406,5
29407,4
29408,3
29409,3
29410,9
29411,8
29412,3
29413,1
29414,6
29415,6
29416,2
29417,9
29418,6
29419,5
29420,0
29421,7
29422,4
29423,1
29424,1
29425,4
29426,7
29427,0
29428,4
29429,8
29430,6
29431,5
29432,3
29433,0
29434,2
29435,0
29436,7
29437,8
29438,9
29439,7
29440,5
29441,2
29442,8
29443,1
29444,7
29445,8
29446,4
29447,9
29448,3
29449,8
29450,5
29451,3
29452,7
29453,1
29454,2
29455,6
29456,6
29457,6
29458,9
29459,9
29460,1
29461,8
29462,0
29463,1
29464,2
29465,6
29466,1
29467,1
29468,4
29469,6
29470,2
29471,0
29472,1
29473,4
29474,7
29475,4
29476,0
29477,8
29478,2
29479,9
29480,8
29481,3
29482,8
29483,7
29484,6
29485,2
29486,4
29487,3
29488,1
29489,3
29490,8
29491,6
29492,8
29493,5
29494,0
29495,6
29496,5
29497,5
29498,5
29499,2
29500,8
29501,8
29502,0
29503,7
29504,5
29505,2
29506,9
29507,7
29508,0
29509,1
29510,1
29511,2
29512,1
29513,7
29514,2
29515,8
29516,7
29517,6
29518,7
29519,5
29520,2
29521,1
29522,3
29523,7
29524,9
29525,8
29526,0
29527,6
29528,3
29529,3
29530,9
29531,5
29532,5
29533,9
29534,7
29535,7
29536,7
29537,7
29538,1
29539,1
29540,4
29541,6
29542,6
29543,2
29544,3
29545,3
29546,6
29547,7
29548,4
29549,0
29550,5
29551,0
29552,0
29553,7
29554,4
29555,1
29556,8
29557,8
29558,1
29559,7
29560,4
29561,5
29562,1
29563,2
29564,6
29565,4
29566,2
29567,6
29568,4
29569,7
29570,6
29571,5
29572,7
29573,6
29574,9
29575,3
29576,9
29577,5
29578,4
29579,5
29580,6
29581,5
29582,8
29583,0
29584,5
29585,0
29586,5
29587,3
29588,4
29589,5
29590,4
29591,1
29592,9
29593,5
29594,7
29595,3
29596,2
29597,4
29598,4
29599,4
29600,7
29601,2
29602,8
29603,0
29604,6
29605,7
29606,1
29607,9
29608,3
29609,4
29610,1
29611,6
29612,1
29613,4
29614,9
29615,4
29616,8
29617,5
29618,6
29619,0
29620,6
29621,4
29622,4
29623,9
29624,2
29625,9
29626,0
29627,4
29628,7
29629,1
29630,6
29631,4
29632,1
29633,5
29634,4
29635,4
29636,3
29637,8
29638,6
29639,7
29640,1
29641,1
29642,2
29643,2
29644,0
29645,5
29646,5
29647,4
29648,9
29649,1
29650,2
29651,6
29652,7
29653,6
29654,8
29655,5
29656,5
29657,7
29658,4
29659,1
29660,0
29661,4
29662,3
29663,0
29664,4
29665,6
29666,8
29667,3
29668,5
29669,7
29670,4
29671,5
29672,2
29673,3
29674,9
29675,8
29676,8
29677,8
29678,3
29679,8
29680,3
29681,3
29682,1
29683,6
29684,4
29685,4
29686,3
29687,2
29688,2
29689,4
29690,0
29691,9
29692,5
29693,8
29694,6
29695,4
29696,4
29697,3
29698,0
29699,9
29700,0
29701,5
29702,6
29703,4
29704,4
29705,1
29706,4
29707,1
29708,6
29709,0
29710,4
29711,2
29712,6
29713,9
29714,2
29715,7
29716,3
29717,5
29718,0
29719,1
29720,2
29721,4
29722,1
29723,3
29724,6
29725,2
29726,4
29727,7
29728,4
29729,5
29730,0
29731,4
29732,1
29733,1
29734,3
29735,1
29736,7
29737,2
29738,8
29739,4
29740,0
29741,0
29742,0
29743,6
29744,3
29745,9
29746,8
29747,7
29748,1
29749,8
29750,0
29751,9
29752,6
29753,9
29754,5
29755,5
29756,1
29757,6
29758,5
29759,2
29760,6
29761,0
29762,0
29763,8
29764,9
29765,2
29766,0
29767,8
29768,4
29769,3
29770,3
29771,9
29772,3
29773,9
29774,8
29775,2
29776,3
29777,2
29778,7
29779,8
29780,8
29781,1
29782,6
29783,1
29784,4
29785,8
29786,9
29787,4
29788,5
29789,4
29790,9
29791,7
29792,0
29793,3
29794,1
29795,1
29796,5
29797,4
29798,8
29799,3
29800,4
29801,6
29802,5
29803,0
29804,1
29805,7
29806,6
29807,2
29808,2
29809,8
29810,6
29811,3
29812,4
29813,4
29814,5
29815,2
29816,8
29817,1
29818,0
29819,7
29820,0
29821,3
29822,8
29823,2
29824,1
29825,8
29826,5
29827,4
29828,8
29829,2
29830,0
29831,7
29832,3
29833,6
29834,7
29835,0
29836,7
29837,7
29838,6
29839,4
29840,9
29841,1
29842,1
29843,7
29844,6
29845,2
29846,9
29847,4
29848,5
29849,3
29850,0
29851,2
29852,9
29853,5
29854,6
29855,8
29856,9
29857,5
29858,5
29859,3
29860,0
29861,0
29862,3
29863,2
29864,3
29865,2
29866,8
29867,9
29868,6
29869,7
29870,3
29871,9
29872,0
29873,7
29874,2
29875,4
29876,2
29877,0
29878,8
29879,3
29880,1
29881,1
29882,6
29883,6
29884,4
29885,3
29886,4
29887,7
29888,6
29889,7
29890,7
29891,7
29892,6
29893,6
29894,5
29895,8
29896,2
29897,5
29898,3
29899,8
29900,2
29901,5
29902,9
29903,6
29904,3
29905,4
29906,0
29907,2
29908,6
29909,5
29910,2
29911,1
29912,1
29913,3
29914,4
29915,2
29916,3
29917,2
29918,2
29919,3
29920,8
29921,7
29922,4
29923,1
29924,3
29925,8
29926,4
29927,5
29928,0
29929,2
29930,6
29931,7
29932,1
29933,8
29934,0
29935,1
29936,9
29937,2
29938,0
29939,1
29940,7
29941,2
29942,0
29943,6
29944,9
29945,5
29946,9
29947,2
29948,2
29949,4
29950,2
29951,2
29952,7
29953,0
29954,4
29955,6
29956,1
29957,2
29958,5
29959,7
29960,9
29961,2
29962,4
29963,4
29964,6
29965,9
29966,6
29967,4
29968,1
29969,7
29970,3
29971,9
29972,9
29973,7
29974,7
29975,4
29976,2
29977,4
29978,7
29979,9
29980,0
29981,6
29982,4
29983,0
29984,9
29985,1
29986,7
29987,3
29988,4
29989,1
29990,3
29991,7
29992,5
29993,8
29994,4
29995,8
29996,1
29997,6
29998,3
29999,6
30000,0
30001,5
30002,1
30003,7
30004,5
30005,7
30006,0
30007,8
30008,4
30009,2
30010,8
30011,7
30012,0
30013,3
30014,7
30015,2
30016,5
30017,8
30018,7
30019,4
30020,5
30021,4
30022,7
30023,3
30024,9
30025,7
30026,5
30027,2
30028,8
30029,1
30030,4
30031,7
30032,6
30033,2
30034,5
30035,3
30036,2
30037,1
30038,4
30039,1
30040,9
30041,1
30042,0
30043,6
